id,name,urban_rural,population
021506001,Adaoag,Rural,886
021506002,Agaman (Proper),Rural,901
021506003,Alba,Rural,1632
021506004,Annayatan,Rural,1199
021506005,Asassi,Rural,2183
021506006,Asinga-Via,Rural,2097
021506007,Awallan,Rural,1947
021506008,Bacagan,Rural,1109
021506009,Bagunot,Rural,1126
021506011,Barsat East,Rural,1227
021506012,Barsat West,Rural,1009
021506013,Bitag Grande,Rural,2917
021506014,Bitag Pequeño,Rural,1526
021506015,Bunugan,Rural,1135
021506016,Canagatan,Rural,418
021506017,Carupian,Rural,1123
021506018,Catugay,Rural,845
021506019,Poblacion (Centro),Urban,3280
021506020,Dabbac Grande,Rural,707
021506021,Dalin,Rural,1181
021506022,Dalla,Rural,1385
021506023,Hacienda Intal,Rural,5165
021506024,Ibulo,Rural,298
021506025,Imurong,Rural,3464
021506026,J. Pallagao,Rural,823
021506027,Lasilat,Rural,1206
021506028,Masical,Rural,1442
021506029,Mocag,Rural,2634
021506030,Nangalinan,Rural,1502
021506031,Remus,Rural,2616
021506032,San Antonio,Rural,567
021506033,San Francisco,Rural,2165
021506034,San Isidro,Rural,989
021506035,San Jose,Urban,4057
021506036,San Miguel,Rural,1431
021506037,San Vicente,Rural,427
021506038,Santa Margarita,Rural,4826
021506039,Santor,Rural,1138
021506040,Taguing,Rural,2070
021506041,Taguntungan,Rural,1378
021506042,Tallang,Rural,2993
021506043,Temblique,Rural,891
021506044,Taytay,Rural,1373
021506045,Tungel,Rural,1028
021506046,Mabini,Rural,903
021506047,Agaman Norte,Rural,1369
021506048,Agaman Sur,Rural,908
021506049,C. Verzosa ((Valley Cove*),Rural,692
