id,name,urban_rural,population
021512001,Alibago (Villa Maria),Rural,1995
021512002,Barangay I (Pob.),Urban,1022
021512003,Barangay II (Pob.),Urban,2515
021512006,Barangay III (San Roque*),Urban,2302
021512007,Divisoria,Rural,2257
021512008,Inga,Rural,1119
021512009,Lanna,Rural,1941
021512010,Lemu Norte,Rural,1276
021512011,Liwan Norte,Rural,2709
021512012,Liwan Sur,Rural,1046
021512013,Maddarulug Norte,Rural,1192
021512014,Magalalag East,Rural,1366
021512015,Maracuru,Rural,762
021512019,Barangay IV (Pob.),Rural,1081
021512020,Roma Norte,Urban,1425
021512021,Barangay III-A,Urban,2082
021512022,Batu,Rural,976
021512023,Lemu Sur,Rural,851
021512024,Maddarulug Sur,Rural,1885
021512025,Magalalag West (San Nicolas*),Rural,934
021512026,Roma Sur,Urban,1198
021512027,San Antonio,Rural,619
