id,name,urban_rural,population
021528001,Accusilian,Rural,2122
021528002,Alabiao,Rural,1016
021528003,Alabug,Rural,3117
021528004,Angang,Rural,1083
021528005,Bagumbayan,Rural,3854
021528006,Barancuag,Rural,1350
021528007,Battung,Rural,2074
021528008,Bicok,Rural,1312
021528009,Bugnay,Rural,1923
021528010,Balagao,Rural,3539
021528011,Cagumitan,Rural,1599
021528012,Cato,Rural,2248
021528013,Culong,Rural,2013
021528014,Dagupan,Rural,1851
021528015,Fugu,Rural,1776
021528016,Lakambini,Rural,1072
021528017,Lallayug,Rural,2122
021528019,Malumin,Rural,1650
021528020,Mambacag,Rural,1117
021528021,San Vicente (Maleg),Rural,949
021528022,Mungo,Rural,4658
021528023,Naruangan,Rural,2066
021528024,Palca,Rural,1735
021528025,Pata,Rural,1692
021528026,San Juan,Rural,968
021528027,San Luis (Gurengad),Rural,2033
021528028,Santo Tomas,Rural,1446
021528029,Taribubu,Rural,1571
021528030,Villa Laida,Rural,895
021528031,Poblacion I (Ward I Centro),Urban,937
021528032,Poblacion II (Ward II Centro),Rural,969
021528033,Malalinta,Rural,863
