id,name,urban_rural,population
021518001,Abanqueruan,Rural,996
021518002,Allasitan,Rural,1127
021518003,Bagu,Rural,2207
021518004,Balingit,Rural,856
021518005,Bidduang,Rural,2342
021518006,Cabaggan,Rural,680
021518007,Capalalian,Rural,725
021518008,Casitan,Rural,816
021518009,Centro (Pob.),Urban,1086
021518010,Curva,Rural,3699
021518011,Gattu,Rural,410
021518012,Masi,Rural,1892
021518013,Nagattatan,Rural,1443
021518014,Nagtupacan,Rural,519
021518015,San Juan,Rural,731
021518016,Santa Cruz,Rural,2318
021518017,Tabba,Rural,709
021518018,Tupanna,Rural,680
