id,name,urban_rural,population
021526001,Abariongan Ruar,Rural,1114
021526002,Abariongan Uneg,Rural,1018
021526003,Balagan,Rural,431
021526004,Balanni,Rural,644
021526006,Cabayo,Rural,151
021526007,Calapangan,Rural,690
021526008,Calassitan,Rural,1089
021526009,Campo,Rural,1160
021526010,Centro Norte (Pob.),Urban,2685
021526011,Centro Sur (Pob.),Urban,2307
021526012,Dungao,Rural,1307
021526014,Lattac,Rural,1427
021526015,Lipatan,Rural,825
021526016,Lubo,Rural,1186
021526017,Mabitbitnong,Rural,317
021526018,Mapitac,Rural,221
021526019,Masical,Rural,380
021526020,Matalao,Rural,899
021526021,Nag-uma,Rural,558
021526022,Namuccayan,Rural,1078
021526023,Niug Norte,Rural,756
021526024,Niug Sur,Rural,644
021526025,Palusao,Rural,450
021526026,San Manuel,Rural,815
021526027,San Roque,Rural,144
021526028,Santa Felicitas,Rural,408
021526029,Santa Maria,Rural,267
021526030,Sidiran,Rural,499
021526031,Tabang,Urban,1450
021526032,Tamucco,Rural,574
021526033,Virginia,Rural,632
