id,name,urban_rural,population
021521001,Anagguan,Rural,667
021521002,Anurturu,Rural,109
021521003,Anungu,Rural,137
021521004,Balungcanag,Rural,1021
021521005,Batu,Rural,716
021521006,Cambabangan,Rural,442
021521007,Capacuan,Rural,436
021521008,Dunggan,Rural,543
021521009,Duyun,Rural,1107
021521010,Gaddangao,Rural,984
021521011,Gaggabutan East,Rural,798
021521012,Illuru Norte,Rural,739
021521013,Lattut,Rural,633
021521014,Linno (Villa Cruz*),Rural,460
021521015,Liwan,Rural,378
021521016,Mabbang,Rural,601
021521017,Mauanan,Rural,1010
021521018,Masi (Zinundungan),Rural,716
021521019,Minanga,Rural,112
021521020,Nanauatan,Rural,428
021521021,Nanungaran,Rural,632
021521022,Pasingan,Rural,313
021521023,Poblacion,Urban,940
021521024,San Juan (Zinundungan),Rural,655
021521025,Sinicking,Rural,470
021521026,Battut,Rural,458
021521027,Bural (Zinundungan),Rural,589
021521028,Gaggabutan West,Rural,1299
021521029,Illuru Sur,Rural,1199
