id,name,urban_rural,population
021503001,Bessang,Rural,1183
021503002,Binobongan,Rural,566
021503003,Bulo,Rural,1111
021503004,Burot,Rural,816
021503005,Capagaran (Brigida),Rural,934
021503006,Capalutan,Rural,882
021503007,Capanickian Norte,Rural,1039
021503008,Capanickian Sur,Rural,1660
021503009,Cataratan,Rural,2328
021503010,Centro East (Pob.),Urban,1418
021503011,Centro West (Pob.),Urban,1780
021503012,Daan-Ili,Rural,1635
021503013,Dagupan,Rural,1130
021503014,Dalayap,Rural,540
021503015,Gagaddangan,Rural,197
021503016,Iringan,Rural,1714
021503017,Labben,Rural,1715
021503018,Maluyo,Rural,1619
021503019,Mapurao,Rural,1589
021503020,Matucay,Rural,2264
021503021,Nagattatan,Rural,1352
021503022,Pacac,Rural,789
021503023,San Juan (Maguininango),Rural,434
021503024,Silangan,Rural,526
021503025,Tamboli,Rural,767
021503026,Tubel,Rural,479
021503027,Utan,Rural,1195
