id,name,urban_rural,population
021504001,Abolo,Rural,737
021504002,Agguirit,Rural,295
021504003,Alitungtung,Rural,440
021504004,Annabuculan,Rural,551
021504005,Annafatan,Rural,1431
021504006,Anquiray,Rural,1429
021504007,Babayuan,Rural,621
021504008,Baccuit,Rural,465
021504009,Bacring,Rural,673
021504010,Baculud,Rural,1945
021504011,Balauini,Rural,884
021504012,Bauan,Rural,403
021504013,Bayabat,Rural,1443
021504014,Calamagui,Rural,1590
021504015,Calintaan,Rural,875
021504016,Caratacat,Rural,1245
021504017,Casingsingan Norte,Rural,596
021504018,Casingsingan Sur,Rural,715
021504019,Catarauan,Rural,654
021504020,Centro,Urban,2192
021504021,Concepcion,Rural,1100
021504022,Cordova,Urban,1563
021504023,Dadda,Rural,1772
021504024,Dafunganay,Rural,96
021504025,Dugayung,Rural,1337
021504026,Estefania,Rural,2327
021504027,Gabut,Rural,1005
021504028,Gangauan,Rural,769
021504029,Goran,Rural,341
021504030,Jurisdiccion,Rural,716
021504031,La Suerte,Rural,819
021504032,Logung,Rural,567
021504033,Magogod,Rural,760
021504034,Manalo,Rural,1134
021504035,Marobbob,Rural,725
021504036,Masical,Rural,1621
021504037,Monte Alegre,Rural,1094
021504038,Nabbialan,Rural,1317
021504039,Nagsabaran,Rural,317
021504040,Nangalasauan,Rural,1624
021504041,Nanuccauan,Rural,709
021504042,Pacac-Grande,Rural,864
021504043,Pacac-Pequeño,Rural,760
021504044,Palacu,Rural,166
021504045,Palayag,Rural,1405
021504046,Tana,Rural,464
021504047,Unag,Rural,626
