id,name,urban_rural,population
056213001,Abas,Rural,1045 
056213002,Abucay,Rural,2864 
056213003,Bantayan,Rural,1795 
056213004,Banuyo (Pob.),Urban,3378 
056213005,Bayasong,Rural,1693 
056213006,Bayawas,Rural,246 
056213007,Binanuahan (Pob.),Urban,1777 
056213009,Cabiguan,Rural,2015 
056213010,Cagdongon,Rural,947 
056213011,Calongay,Rural,1968 
056213012,Calpi,Rural,631 
056213013,Catamlangan,Rural,1106 
056213014,Comapo-capo,Rural,881 
056213015,Danlog,Rural,963 
056213016,Dao (Pob.),Urban,2252 
056213017,Dapdap,Rural,1531 
056213018,Del Rosario (Bual),Rural,2459 
056213019,Esmerada,Rural,410 
056213020,Esperanza,Rural,1572 
056213021,Guiron,Rural,644 
056213022,Ginablan,Rural,1829 
056213023,Inang,Rural,1678 
056213024,Inapugan,Rural,2494 
056213025,Lubiano,Rural,694 
056213026,Leona,Rural,374 
056213027,Lipason,Rural,968 
056213028,Lourdes,Rural,726 
056213029,Lungib,Rural,1895 
056213030,Lumbang,Rural,1357 
056213031,Mabanate,Rural,1514 
056213032,Malbog,Rural,804 
056213033,Marifosque (Pob.),Urban,1955 
056213034,Mercedes,Rural,839 
056213035,Migabod,Rural,420 
056213036,Naspi,Rural,784 
056213037,Palanas,Rural,932 
056213038,Pangpang,Rural,1032 
056213039,Pinagsalog,Rural,502 
056213040,Pineda,Rural,910 
056213042,Poctol,Rural,1106 
056213043,Pudo,Rural,288 
056213044,Putiao,Urban,2336 
056213045,Sacnangan,Rural,1028 
056213046,Salvacion,Rural,2194 
056213047,San Antonio (Millabas),Rural,832 
056213048,San Antonio (Sapa),Rural,2574 
056213049,San Jose,Rural,1328 
056213050,San Rafael,Rural,3024 
056213051,Santa Fe,Rural,1651 
