id,name,urban_rural,population
056204001,Bagacay,Rural,813 
056204002,Central (Pob.),Urban,329 
056204003,Cogon,Rural,338 
056204004,Dancalan,Rural,1427 
056204005,Dapdap (Pob.),Urban,1295 
056204006,Lalud,Rural,500 
056204007,Looban (Pob.),Rural,253 
056204008,Mabuhay (Pob.),Rural,1131 
056204009,Madlawon (Pob.),Urban,1120 
056204010,Poctol (Pob.),Rural,380 
056204011,Porog,Rural,770 
056204012,Sabang (Pob.),Rural,1286 
056204013,Salvacion,Rural,413 
056204014,San Antonio,Rural,554 
056204015,San Bernardo,Rural,746 
056204016,San Francisco,Rural,1022 
056204017,San Isidro,Rural,1974 
056204018,San Jose,Rural,859 
056204019,San Rafael,Rural,1057 
056204020,San Roque,Rural,2264 
056204021,San Vicente (Buhang),Rural,1584 
056204022,Santa Barbara,Rural,1028 
056204023,Sapngan (Pob.),Rural,526 
056204024,Tinampo,Rural,420 
