id,name,urban_rural,population
056209001,Bagsangan,Rural,2629 
056209002,Bacolod (Pob.),Rural,4166 
056209003,Batang,Rural,2178 
056209004,Bolos,Rural,810 
056209005,Buenavista,Rural,1244 
056209006,Bulawan,Rural,1037 
056209007,Carriedo,Rural,2777 
056209008,Casini,Rural,1116 
056209009,Cawayan,Rural,463 
056209010,Cogon,Rural,1020 
056209011,Gabao,Rural,3650 
056209012,Gulang-Gulang,Rural,2793 
056209013,Gumapia,Rural,648 
056209014,Santo Domingo (Lamboon),Rural,974 
056209015,Liang,Rural,817 
056209016,Macawayan,Rural,2593 
056209017,Mapaso,Rural,728 
056209018,Monbon,Rural,3953 
056209019,Patag,Rural,2854 
056209020,Salvacion,Rural,1199 
056209021,San Agustin (Pob.),Urban,1944 
056209022,San Isidro,Rural,649 
056209023,San Juan (Pob.),Rural,2040 
056209024,San Julian (Pob.),Urban,2377 
056209025,San Pedro,Urban,3021 
056209026,Tabon-Tabon,Rural,1405 
056209027,Tinampo,Rural,1327 
056209028,Tongdol,Rural,1365 
