id,name,urban_rural,population
056207001,Alin,Rural,618 
056207002,Awai,Rural,739 
056207003,Banban,Rural,809 
056207004,Bandi,Rural,315 
056207005,Banuang Gurang,Rural,1007 
056207006,Baras,Rural,351 
056207007,Bayawas,Rural,526 
056207008,Bororan Barangay 1 (Pob.),Rural,1055 
056207009,Cabugao,Rural,747 
056207010,Central Barangay 2 (Pob.),Urban,497 
056207011,Cristo,Rural,367 
056207012,Dancalan,Urban,2789 
056207013,De Vera,Rural,607 
056207014,Gimagaan,Rural,1689 
056207015,Girawan,Rural,391 
056207016,Gogon,Rural,1054 
056207017,Gura,Rural,1014 
056207018,Juan Adre,Rural,385 
056207019,Lourdes,Rural,322 
056207020,Mabini,Rural,769 
056207021,Malapoc,Rural,570 
056207022,Malinao,Rural,299 
056207023,Market Site Barangay 3 (Pob.),Urban,600 
056207024,New Maguisa,Rural,272 
056207025,Ogod (Crossing),Urban,3500 
056207026,Old Maguisa,Rural,232 
056207027,Orange,Rural,457 
056207028,Pangpang,Rural,1222 
056207029,Parina,Rural,239 
056207030,Pawala,Rural,292 
056207031,Pinamanaan,Rural,275 
056207032,Poso Pob. (Barangay 5),Urban,180 
056207033,Punta Waling-Waling Pob. (Barangay 4),Urban,1961 
056207034,Rawis,Urban,2051 
056207035,San Antonio,Rural,840 
056207036,San Isidro,Rural,811 
056207037,San Jose,Rural,454 
056207038,San Rafael,Rural,1200 
056207039,San Ramon,Rural,585 
056207040,San Vicente,Rural,572 
056207041,Santa Cruz,Urban,2394 
056207042,Sevilla,Rural,868 
056207043,Sibago,Urban,1690 
056207044,Suguian,Rural,403 
056207045,Tagbac,Rural,247 
056207046,Tinanogan,Urban,1870 
056207047,Tongdol,Rural,618 
056207048,Tres Marias,Urban,1691 
056207049,Tuba,Rural,872 
056207050,Tupas,Urban,1919 
056207051,Vinisitahan,Urban,2328 
