id,name,urban_rural,population
056205001,Adovis (Pob.),Rural,708 
056205002,Boton,Rural,2211 
056205003,Burgos,Rural,1351 
056205004,Casay,Rural,1697 
056205005,Cawit,Rural,1380 
056205006,Central (Pob.),Urban,1300 
056205007,Colambis,Rural,1103 
056205008,Escuala,Rural,939 
056205010,Cogon,Rural,833 
056205011,Inlagadian,Rural,1319 
056205012,Lungib,Rural,1221 
056205013,Mabini,Rural,412 
056205014,Ponong,Rural,1026 
056205015,Rizal,Rural,1251 
056205016,San Antonio (Boho),Rural,1056 
056205017,San Isidro,Rural,690 
056205018,San Juan,Rural,1663 
056205019,San Pascual,Rural,836 
056205020,Santa Cruz,Rural,2060 
056205021,Somal-ot (Pob.),Rural,1397 
056205022,Tigbao,Rural,876 
056205023,Timbayog (Pob.),Rural,1336 
056205024,Tiris,Rural,670 
056205025,Trece Martirez,Rural,1784 
056205026,Tulay,Urban,1876 
