id,name,urban_rural,population
056214001,Brillante (Pob.),Rural,624 
056214002,Bulawan,Rural,837 
056214003,Calao,Rural,1786 
056214004,Carayat,Rural,810 
056214005,Diamante,Rural,1581 
056214006,Gogon,Rural,1585 
056214007,Lupi,Rural,726 
056214008,Manlabong,Rural,793 
056214010,Maningcay De Oro,Urban,1234 
056214011,Perlas,Urban,405 
056214012,Quidolog,Rural,842 
056214013,Rizal,Rural,863 
056214014,San Antonio,Rural,481 
056214015,San Fernando,Rural,1482 
056214016,San Isidro,Rural,1212 
056214017,San Juan,Rural,687 
056214018,San Rafael,Rural,655 
056214019,San Ramon,Rural,452 
056214020,Santa Lourdes,Rural,959 
056214021,Santo Domingo,Rural,285 
056214022,Talisayan,Rural,781 
056214023,Tupaz,Rural,409 
056214024,Ulag,Rural,989 
