id,name,urban_rural,population
056202002,Alegria,Rural,724 
056202003,Bagacay,Rural,466 
056202004,Bangate,Rural,828 
056202005,Bugtong,Rural,406 
056202006,Cagang,Rural,594 
056202008,Fabrica,Rural,868 
056202010,Jibong,Rural,524 
056202011,Lago,Rural,440 
056202012,Layog,Rural,771 
056202013,Luneta,Rural,822 
056202014,Macabari,Rural,1403 
056202015,Mapapac,Rural,860 
056202016,Olandia,Rural,996 
056202017,Paghaluban,Rural,902 
056202018,Poblacion Central,Rural,918 
056202019,Poblacion Norte,Urban,1517 
056202020,Poblacion Sur,Urban,1157 
056202021,Putiao,Rural,648 
056202022,San Antonio,Rural,1019 
056202023,San Isidro,Rural,516 
056202024,San Ramon,Rural,543 
056202025,San Vicente,Rural,688 
056202027,Santa Cruz,Rural,745 
056202028,Santa Lourdes,Rural,1111 
056202029,Tagdon,Rural,874 
