id,name,urban_rural,population
037706001,Bayabas,Rural,914 
037706002,Buenavista,Rural,554 
037706003,Borlongan,Rural,2173 
037706004,Calaocan,Rural,873 
037706005,Dianed,Rural,588 
037706006,Diarabasin,Rural,1621 
037706007,Dibutunan,Rural,723 
037706008,Dimabuno,Rural,1023 
037706009,Dinadiawan,Rural,3670 
037706010,Ditale,Rural,1297 
037706011,Gupa,Rural,991 
037706012,Ipil,Rural,1149 
037706013,Laboy,Rural,404 
037706014,Lipit,Rural,818 
037706015,Lobbot,Rural,475 
037706016,Maligaya,Rural,574 
037706017,Mijares,Rural,1014 
037706018,Mucdol,Rural,1476 
037706019,North Poblacion,Urban,2058 
037706020,Puangi,Rural,1314 
037706021,Salay,Rural,1323 
037706022,Sapangkawayan,Rural,349 
037706023,South Poblacion,Urban,1688 
037706024,Toytoyan,Rural,488 
037706025,Diamanen,Rural,172 
