id,name,urban_rural,population
156605001,Anak Jati,Rural,520
156605002,Bato Ugis,Rural,1211
156605003,Bualo Lahi,Rural,520
156605004,Bualo Lipid,Rural,1521
156605005,Bulabog,Rural,629
156605006,Ratag Limbon,Rural,848
156605007,Duhol Kabbon,Rural,429
156605008,Gulangan,Rural,681
156605009,Ipil,Rural,646
156605010,Kandang,Rural,760
156605011,Kapok-Punggol,Rural,918
156605012,Kulasi,Urban,4270
156605013,Labah,Rural,539
156605014,Lagasan Asibih,Rural,929
156605015,Lantong,Rural,1093
156605016,Laud Kulasi,Rural,2630
156605017,Laum Maimbung,Rural,1730
156605018,Lunggang,Rural,567
156605019,Lower Tambaking,Rural,390
156605020,Lapa,Rural,601
156605021,Matatal,Rural,1548
156605022,Patao,Rural,1090
156605023,Poblacion (Maimbung),Urban,1623
156605024,Tabu-Bato,Rural,524
156605025,Tandu Patong,Rural,968
156605026,Tubig-Samin,Rural,823
156605027,Upper Tambaking,Rural,437
