id,name,urban_rural,population
156611001,Anuling,Urban,11786
156611002,Bakong,Rural,635
156611003,Bangkal,Rural,2704
156611004,Bonbon,Rural,649
156611005,Buhanginan (Darayan),Rural,1282
156611006,Bungkaung,Rural,557
156611007,Danag,Rural,1006
156611008,Igasan,Rural,1082
156611009,Kabbon Takas,Rural,825
156611010,Kadday Mampallam,Rural,1123
156611011,Kan Ague,Rural,1015
156611012,Kaunayan,Rural,652
156611013,Langhub,Rural,980
156611014,Latih,Rural,2607
156611015,Liang,Rural,837
156611016,Maligay,Rural,714
156611017,Mauboh,Rural,2114
156611018,Pangdanon,Rural,978
156611019,Panglayahan,Rural,457
156611020,Pansul,Rural,369
156611021,Patikul Higad,Rural,883
156611022,Sandah,Rural,516
156611023,Taglibi (Pob.),Urban,1786
156611024,Tandu-Bagua,Rural,743
156611025,Tanum,Rural,604
156611026,Taung,Rural,569
156611027,Timpok,Rural,474
156611028,Tugas,Rural,634
156611029,Umangay,Rural,901
156611030,Gandasuli,Rural,2554
