id,name,urban_rural,population
156618001,Baligtang,Rural,1235
156618002,Bud Sibaud,Rural,1026
156618003,Hambilan,Rural,4080
156618004,Kabbon,Rural,1090
156618005,Lahi,Rural,1279
156618006,Lapak,Rural,1397
156618007,Malanta,Rural,845
156618008,Mamanok,Rural,441
156618009,North Manubul,Rural,2132
156618010,Parian Dakula,Rural,1709
156618011,Sibaud Proper,Rural,729
156618012,Siganggang,Rural,2377
156618013,South Manubul,Rural,637
156618014,Suba-suba,Rural,1908
156618015,Tenga Manubul,Rural,947
156618016,Laud Sibaud,Rural,642
