id,name,urban_rural,population
144402001,Abatan,Rural,845
144402002,Bagnen Oriente,Rural,689
144402003,Bagnen Proper,Rural,750
144402004,Balintaugan,Rural,144
144402005,Banao,Rural,1822
144402006,Bila (Bua),Rural,1204
144402007,Guinzadan Central,Rural,1112
144402008,Guinzadan Norte,Rural,1088
144402009,Guinzadan Sur,Rural,1859
144402010,Lagawa,Rural,1085
144402011,Leseb,Rural,1348
144402012,Mabaay,Rural,1489
144402013,Mayag,Rural,910
144402014,Monamon Norte,Rural,2097
144402015,Monamon Sur,Rural,3574
144402016,Mount Data,Rural,674
144402018,Otucan Norte,Rural,508
144402019,Otucan Sur,Rural,994
144402020,Poblacion (Bauko),Rural,1630
144402021,Sadsadan,Rural,3036
144402022,Sinto,Rural,1042
144402023,Tapapan,Rural,2272
