id,name,urban_rural,population
012805001,Aglipay (Pob.),Rural,1253 
012805002,Baay,Urban,3141 
012805003,Baligat,Rural,1850 
012805004,Bungon,Rural,1400 
012805005,Baoa East,Rural,1442 
012805006,Baoa West,Rural,1186 
012805007,Barani (Pob.),Rural,1184 
012805009,Ben-agan (Pob.),Rural,641 
012805010,Bil-loca,Rural,2743 
012805011,Biningan,Rural,439 
012805012,Callaguip (Pob.),Rural,826 
012805013,Camandingan,Rural,1451 
012805014,Camguidan,Rural,508 
012805015,Cangrunaan (Pob.),Rural,955 
012805016,Capacuan,Rural,689 
012805017,Caunayan (Pob.),Rural,1162 
012805018,Valdez Pob. (Caoayan),Urban,863 
012805019,Colo,Rural,1297 
012805020,Pimentel (Cubol),Rural,1165 
012805021,Dariwdiw,Rural,1863 
012805022,Acosta Pob. (Iloilo),Rural,1159 
012805023,Ablan Pob. (Labucao),Rural,746 
012805024,Lacub (Pob.),Rural,478 
012805025,Mabaleng,Rural,1101 
012805026,Magnuang,Rural,1774 
012805027,Maipalig,Rural,559 
012805028,Nagbacalan,Rural,1093 
012805029,Naguirangan,Rural,1183 
012805030,Ricarte Pob. (Nalasin),Urban,793 
012805031,Palongpong,Rural,1672 
012805032,Palpalicong (Pob.),Rural,732 
012805033,Parangopong,Rural,1282 
012805034,Payao,Rural,1365 
012805035,Quiling Norte,Rural,1188 
012805036,Quiling Sur,Rural,2313 
012805037,Quiom,Rural,898 
012805038,Rayuray,Rural,955 
012805039,San Julian (Pob.),Rural,547 
012805040,San Mateo,Rural,1089 
012805041,San Pedro,Rural,921 
012805042,Suabit (Pob.),Rural,1174 
012805043,Sumader,Rural,1201 
012805044,Tabug,Rural,3261 
