id,name,urban_rural,population
012808001,Anggapang Norte,Rural,286 
012808002,Anggapang Sur,Rural,148 
012808003,Bimmanga,Rural,404 
012808004,Cabuusan,Rural,335 
012808005,Comcomloong,Rural,144 
012808006,Gaang,Rural,1211 
012808007,Lang-ayan-Baramban,Rural,547 
012808008,Lioes,Rural,516 
012808009,Maglaoi Centro,Rural,230 
012808010,Maglaoi Norte,Rural,633 
012808011,Maglaoi Sur,Rural,496 
012808013,Paguludan-Salindeg,Rural,318 
012808014,Pangil,Rural,632 
012808015,Pias Norte,Rural,853 
012808016,Pias Sur,Rural,714 
012808017,Poblacion I,Urban,848 
012808018,Poblacion II,Rural,565 
012808019,Salugan,Rural,448 
012808020,San Simeon,Rural,283 
012808021,Santa Cruz,Rural,305 
012808022,Tapao-Tigue,Rural,689 
012808023,Torre,Rural,459 
012808024,Victoria,Rural,906 
