id,name,urban_rural,population
012820001,San Francisco (Pob.),Urban,1502 
012820002,San Ildefonso (Pob.),Urban,1274 
012820003,San Agustin,Rural,1932 
012820004,San Baltazar (Pob.),Urban,747 
012820005,San Bartolome (Pob.),Urban,852 
012820006,San Cayetano (Pob.),Urban,809 
012820007,San Eugenio (Pob.),Urban,1048 
012820008,San Fernando (Pob.),Urban,1005 
012820009,San Gregorio (Pob.),Urban,1534 
012820010,San Guillermo,Rural,1536 
012820011,San Jose (Pob.),Urban,1066 
012820012,San Juan Bautista (Pob.),Urban,3138 
012820013,San Lorenzo,Rural,2244 
012820014,San Lucas (Pob.),Urban,1377 
012820015,San Marcos (Payas),Rural,2112 
012820016,San Miguel (Pob.),Urban,1584 
012820017,San Pablo,Rural,1662 
012820018,San Paulo (Pob.),Urban,978 
012820019,San Pedro (Bingao),Rural,1745 
012820020,San Rufino (Pob.),Urban,1121 
012820021,San Silvestre (Pob.),Urban,868 
012820022,Santa Asuncion (Samac),Rural,788 
012820023,Santa Cecilia (Barabar),Rural,1692 
012820024,Santa Monica (Nagrebcan),Rural,1623 
