id,name,urban_rural,population
012809001,Albano (Pob.),Urban,771 
012809002,Bacsil,Rural,793 
012809003,Bagut,Rural,1051 
012809004,Parado (Bangay),Rural,1446 
012809005,Baresbes,Rural,1907 
012809006,Barong,Rural,2257 
012809007,Bungcag,Rural,543 
012809009,Cali,Rural,1270 
012809010,Capasan,Rural,672 
012809011,Dancel (Pob.),Rural,572 
012809012,Foz,Rural,845 
012809013,Guerrero (Pob.),Rural,1360 
012809014,Lanas,Rural,963 
012809015,Lumbad,Rural,949 
012809016,Madamba (Pob.),Urban,1957 
012809017,Mandaloque,Rural,649 
012809018,Medina,Rural,1207 
012809019,Ver (Naglayaan),Rural,1141 
012809020,San Marcelino (Padong),Rural,3504 
012809021,Puruganan (Pob.),Rural,828 
012809022,Peralta (Pob.),Rural,1307 
012809023,Root (Baldias),Rural,780 
012809024,Sagpatan,Rural,780 
012809025,Saludares,Rural,1336 
012809026,San Esteban,Rural,782 
012809027,Espiritu,Rural,935 
012809028,Sulquiano (Sidiran),Rural,1389 
012809029,San Francisco (Surrate),Rural,2001 
012809030,Suyo,Rural,1361 
012809031,San Marcos,Rural,672 
012809032,Elizabeth,Rural,993 
