id,name,urban_rural,population
013311001,Aguioas,Rural,934
013311002,Al-alinao Norte,Rural,1293
013311003,Al-alinao Sur,Rural,843
013311004,Ambaracao Norte,Rural,1533
013311005,Ambaracao Sur,Rural,772
013311006,Angin,Rural,731
013311007,Balecbec,Rural,824
013311008,Bancagan,Rural,1231
013311009,Baraoas Norte,Rural,866
013311010,Baraoas Sur,Rural,3153
013311011,Bariquir,Rural,1761
013311012,Bato,Rural,1530
013311013,Bimmotobot,Rural,1031
013311014,Cabaritan Norte,Rural,540
013311015,Cabaritan Sur,Rural,1947
013311016,Casilagan,Rural,1896
013311017,Dal-lipaoen,Rural,1746
013311018,Daramuangan,Rural,1015
013311019,Guesset,Rural,1265
013311020,Gusing Norte,Rural,1525
013311021,Gusing Sur,Rural,1542
013311022,Imelda,Urban,1415
013311023,Lioac Norte,Rural,1465
013311024,Lioac Sur,Rural,1226
013311025,Magungunay,Rural,858
013311026,Mamat-ing Norte,Rural,719
013311027,Mamat-ing Sur,Rural,1290
013311028,Nagsidorisan,Rural,939
013311029,Natividad (Pob.),Urban,2656
013311030,Ortiz (Pob.),Urban,2665
013311032,Ribsuan,Rural,972
013311033,San Antonio,Rural,897
013311034,San Isidro,Rural,903
013311035,Sili,Rural,1154
013311037,Suguidan Norte,Rural,793
013311038,Suguidan Sur,Rural,907
013311039,Tuddingan,Rural,1570
