id,name,urban_rural,population
013310001,Alcala (Pob.),Urban,825
013310002,Ayaoan,Rural,665
013310003,Barangobong,Rural,907
013310004,Barrientos,Rural,1803
013310005,Bungro,Rural,444
013310006,Buselbusel,Rural,1119
013310007,Cabalitocan,Rural,1037
013310008,Cantoria No. 1,Rural,500
013310009,Cantoria No. 2,Rural,773
013310010,Cantoria No. 3,Rural,753
013310011,Cantoria No. 4,Rural,558
013310012,Carisquis,Rural,701
013310013,Darigayos,Rural,1466
013310014,Magallanes (Pob.),Urban,1934
013310015,Magsiping,Rural,850
013310016,Mamay,Rural,357
013310017,Nagrebcan,Rural,885
013310018,Nalvo Norte,Rural,1240
013310019,Nalvo Sur,Rural,1530
013310020,Napaset,Rural,1256
013310021,Oaqui No. 1,Rural,532
013310022,Oaqui No. 2,Rural,362
013310023,Oaqui No. 3,Rural,632
013310024,Oaqui No. 4,Rural,699
013310025,Pila,Rural,1349
013310026,Pitpitac,Rural,667
013310027,Rimos No. 1,Rural,730
013310028,Rimos No. 2,Rural,544
013310029,Rimos No. 3,Rural,759
013310030,Rimos No. 4,Rural,798
013310031,Rimos No. 5,Rural,1312
013310032,Rissing,Rural,401
013310033,Salcedo (Pob.),Urban,1026
013310034,Santo Domingo Norte,Rural,1413
013310035,Santo Domingo Sur,Rural,1012
013310036,Sucoc Norte,Rural,532
013310037,Sucoc Sur,Rural,380
013310038,Suyo,Rural,598
013310039,Tallaoen,Rural,700
013310040,Victoria (Pob.),Urban,1331
