id,name,urban_rural,population
013309001,Bautista,Rural,1071
013309002,Gana,Rural,2327
013309003,Juan Cartas,Rural,741
013309004,Las-ud,Rural,1231
013309005,Liquicia,Rural,1155
013309006,Poblacion Norte,Urban,1291
013309007,Poblacion Sur,Urban,957
013309009,San Carlos,Rural,1361
013309010,San Cornelio,Rural,1373
013309011,San Fermin,Rural,1111
013309012,San Gregorio,Rural,996
013309013,San Jose,Rural,2295
013309014,Santiago Norte,Rural,1128
013309015,Santiago Sur,Rural,1910
013309016,Sobredillo,Rural,1279
013309017,Urayong,Rural,658
013309018,Wenceslao,Rural,360
