id,name,urban_rural,population
013301001,Ambitacay,Rural,789
013301002,Balawarte,Rural,1550
013301003,Capas,Rural,941
013301004,Consolacion (Pob.),Urban,1662
013301005,Macalva Central,Rural,615
013301006,Macalva Norte,Rural,1095
013301007,Macalva Sur,Rural,1332
013301008,Nazareno,Rural,1874
013301009,Purok,Rural,617
013301010,San Agustin East,Rural,2322
013301011,San Agustin Norte,Rural,1240
013301012,San Agustin Sur,Rural,1210
013301013,San Antonino,Rural,1002
013301014,San Antonio,Urban,2209
013301015,San Francisco,Rural,1026
013301016,San Isidro,Rural,1895
013301017,San Joaquin Norte,Rural,1270
013301018,San Joaquin Sur,Rural,1436
013301019,San Jose Norte,Rural,787
013301020,San Jose Sur,Rural,1667
013301021,San Juan,Rural,1126
013301022,San Julian Central,Rural,613
013301023,San Julian East,Rural,1096
013301024,San Julian Norte,Rural,739
013301025,San Julian West,Rural,1795
013301026,San Manuel Norte,Rural,1960
013301027,San Manuel Sur,Rural,837
013301028,San Marcos,Urban,1849
013301029,San Miguel,Rural,1513
013301030,San Nicolas Central (Pob.),Urban,1020
013301031,San Nicolas East,Urban,769
013301032,San Nicolas Norte (Pob.),Urban,717
013301033,San Nicolas West,Rural,2382
013301034,San Nicolas Sur (Pob.),Urban,535
013301035,San Pedro,Rural,1089
013301036,San Roque West,Rural,1438
013301037,San Roque East,Rural,793
013301038,San Vicente Norte,Rural,1052
013301039,San Vicente Sur,Rural,1086
013301040,Santa Ana,Rural,1860
013301041,Santa Barbara (Pob.),Urban,1887
013301042,Santa Fe,Rural,845
013301043,Santa Maria,Rural,975
013301044,Santa Monica,Rural,995
013301045,Santa Rita (Nalinac),Rural,1546
013301046,Santa Rita East,Rural,755
013301047,Santa Rita Norte,Rural,1020
013301048,Santa Rita Sur,Rural,1088
013301049,Santa Rita West,Rural,677
