id,name,urban_rural,population
013319001,Bigbiga,Rural,1133
013319002,Castro,Rural,1578
013319003,Duplas,Rural,1007
013319004,Ipet,Rural,1571
013319005,Ilocano,Rural,877
013319006,Maliclico,Rural,921
013319007,Old Central,Rural,1281
013319008,Namaltugan,Rural,914
013319010,Poblacion,Urban,1068
013319011,Porporiket,Rural,834
013319013,San Francisco Norte,Rural,469
013319014,San Francisco Sur,Rural,822
013319015,San Jose,Rural,829
013319017,Sengngat,Rural,1319
013319018,Turod,Rural,754
013319019,Up-uplas,Rural,533
013319020,Bulalaan,Rural,621
