id,name,urban_rural,population
013306001,Agdeppa,Rural,1148
013306002,Alzate,Rural,1198
013306004,Bangaoilan East,Rural,1049
013306005,Bangaoilan West,Rural,865
013306006,Barraca,Rural,1154
013306007,Cadapli,Rural,1361
013306008,Caggao,Rural,170
013306009,Consuegra,Rural,1334
013306010,General Prim East,Rural,834
013306011,General Prim West,Rural,1491
013306013,General Terrero,Rural,939
013306015,Luzong Norte,Rural,1276
013306016,Luzong Sur,Rural,901
013306018,Maria Cristina East,Rural,869
013306019,Maria Cristina West,Rural,1013
013306020,Mindoro,Rural,1570
013306021,Nagsabaran,Rural,1335
013306022,Paratong Norte,Rural,1508
013306023,Paratong No. 3,Rural,1019
013306024,Paratong No. 4,Rural,777
013306025,Central East No. 1 (Pob.),Urban,478
013306026,Central East No. 2 (Pob.),Urban,1087
013306027,Central West No. 1 (Pob.),Urban,514
013306028,Central West No. 2 (Pob.),Urban,586
013306029,Central West No. 3 (Pob.),Urban,612
013306030,Quintarong,Rural,1086
013306031,Reyna Regente,Rural,1028
013306032,Rissing,Rural,2279
013306033,San Blas,Rural,1230
013306034,San Cristobal,Rural,743
013306035,Sinapangan Norte,Rural,1000
013306036,Sinapangan Sur,Rural,758
013306037,Ubbog,Rural,1310
