id,name,urban_rural,population
013314001,Abut,Rural,511
013314002,Apaleng,Rural,458
013314003,Bacsil,Rural,607
013314004,Bangbangolan,Rural,590
013314005,Bangcusay,Rural,1339
013314006,Barangay I (Pob.),Urban,2192
013314007,Barangay II (Pob.),Urban,475
013314008,Barangay III (Pob.),Urban,294
013314009,Barangay IV (Pob.),Urban,805
013314010,Baraoas,Rural,980
013314011,Bato,Rural,989
013314012,Biday,Rural,3317
013314013,Birunget,Rural,464
013314014,Bungro,Rural,1272
013314015,Cabaroan (Negro),Rural,3405
013314016,Cabarsican,Rural,423
013314017,Cadaclan,Rural,1446
013314018,Calabugao,Rural,447
013314019,Camansi,Rural,871
013314020,Canaoay,Rural,1610
013314021,Carlatan,Rural,2443
013314022,Catbangen,Urban,9857
013314023,Dallangayan Este,Rural,1281
013314024,Dallangayan Oeste,Rural,1746
013314025,Dalumpinas Este,Rural,1373
013314026,Dalumpinas Oeste,Rural,1466
013314027,Ilocanos Norte,Urban,1372
013314028,Ilocanos Sur,Urban,2721
013314029,Langcuas,Rural,1667
013314030,Lingsat,Urban,7019
013314031,Madayegdeg,Rural,1830
013314032,Mameltac,Rural,1372
013314033,Masicong,Rural,435
013314034,Nagyubuyuban,Rural,1226
013314035,Namtutan,Rural,772
013314036,Narra Este,Rural,490
013314037,Narra Oeste,Rural,546
013314039,Pacpaco,Rural,911
013314040,Pagdalagan,Rural,3221
013314041,Pagdaraoan,Rural,2031
013314042,Pagudpud,Rural,2155
013314043,Pao Norte,Rural,662
013314044,Pao Sur,Rural,403
013314045,Parian,Rural,3313
013314046,Pias,Rural,1262
013314047,Poro,Urban,6626
013314048,Puspus,Rural,475
013314049,Sacyud,Rural,550
013314050,Sagayad,Rural,2747
013314051,San Agustin,Rural,1943
013314052,San Francisco,Rural,3040
013314053,San Vicente,Rural,2407
013314054,Santiago Norte,Rural,3328
013314055,Santiago Sur,Rural,1743
013314056,Saoay,Rural,741
013314057,Sevilla,Urban,10612
013314058,Siboan-Otong,Rural,787
013314059,Tanqui,Rural,4907
013314060,Tanquigan,Rural,988
