id,name,urban_rural,population
013320001,Amallapay,Rural,1878
013320002,Anduyan,Rural,1718
013320003,Caoigue,Rural,1220
013320004,Francia Sur,Rural,1587
013320005,Francia West,Rural,1467
013320006,Garcia,Rural,1536
013320007,Gonzales,Rural,1412
013320008,Halog East,Rural,859
013320009,Halog West,Rural,1314
013320010,Leones East,Rural,1440
013320011,Leones West,Rural,1383
013320012,Linapew,Rural,1281
013320015,Magsaysay,Rural,1458
013320016,Pideg,Rural,1447
013320017,Poblacion,Urban,748
013320018,Rizal,Rural,1400
013320019,Santa Teresa,Rural,1568
013320020,Lloren,Rural,3277
