id,name,urban_rural,population
013317001,Ambitacay,Rural,581
013317002,Bail,Rural,2227
013317003,Balaoc,Rural,1373
013317004,Balsaan,Rural,875
013317005,Baybay,Rural,1415
013317006,Cabaruan,Rural,1454
013317007,Casantaan,Rural,1991
013317008,Casilagan,Rural,1557
013317009,Cupang,Rural,1398
013317010,Damortis,Rural,2265
013317011,Fernando,Rural,1003
013317012,Linong,Rural,634
013317013,Lomboy,Rural,1319
013317014,Malabago,Rural,449
013317015,Namboongan,Rural,2214
013317016,Namonitan,Rural,2050
013317017,Narvacan,Rural,559
013317018,Patac,Rural,2978
013317019,Poblacion,Urban,1696
013317020,Pongpong,Rural,1504
013317021,Raois,Rural,1046
013317022,Tubod,Rural,2485
013317023,Tococ,Rural,1140
013317024,Ubagan,Rural,1786
