id,name,urban_rural,population
013305001,Apatut,Rural,774
013305002,Ar-arampang,Rural,854
013305003,Baracbac Este,Rural,991
013305004,Baracbac Oeste,Rural,367
013305005,Bet-ang,Rural,669
013305006,Bulbulala,Rural,1569
013305007,Bungol,Rural,1419
013305008,Butubut Este,Rural,800
013305009,Butubut Norte,Rural,1193
013305010,Butubut Oeste,Rural,698
013305011,Butubut Sur,Rural,702
013305012,Cabuaan Oeste (Pob.),Rural,1066
013305013,Calliat,Rural,1301
013305014,Calungbuyan,Rural,1422
013305015,Camiling,Rural,1081
013305016,Guinaburan,Rural,811
013305017,Masupe,Rural,943
013305018,Nagsabaran Norte,Rural,1541
013305019,Nagsabaran Sur,Rural,1023
013305020,Nalasin,Urban,1488
013305021,Napaset,Rural,645
013305022,Pagbennecan,Rural,876
013305023,Pagleddegan,Rural,647
013305024,Pantar Norte,Rural,1469
013305025,Pantar Sur,Rural,872
013305026,Pa-o,Rural,595
013305028,Almieda,Rural,1383
013305029,Paraoir,Rural,1995
013305030,Patpata,Rural,1381
013305031,Dr. Camilo Osias Pob. (Cabuaan Este),Rural,1812
013305032,Sablut,Rural,805
013305033,San Pablo,Rural,1146
013305034,Sinapangan Norte,Rural,648
013305035,Sinapangan Sur,Rural,1128
013305036,Tallipugo,Rural,1028
013305037,Antonino,Urban,768
