id,name,urban_rural,population
013313001,Alipang,Rural,928
013313002,Ambangonan,Rural,497
013313003,Amlang,Rural,2088
013313004,Bacani,Rural,1285
013313005,Bangar,Rural,916
013313006,Bani,Rural,1554
013313007,Benteng-Sapilang,Rural,1187
013313008,Cadumanian,Rural,1033
013313009,Camp One,Rural,2823
013313010,Carunuan East,Rural,1425
013313011,Carunuan West,Rural,1297
013313012,Casilagan,Rural,587
013313013,Cataguingtingan,Rural,2528
013313014,Concepcion,Rural,3206
013313015,Damortis,Rural,2352
013313016,Gumot-Nagcolaran,Rural,1695
013313017,Inabaan Norte,Rural,1769
013313018,Inabaan Sur,Rural,1312
013313019,Nagtagaan,Rural,1632
013313020,Nangcamotian,Rural,789
013313021,Parasapas,Rural,1757
013313022,Poblacion East,Urban,2093
013313023,Poblacion West,Urban,1690
013313024,Puzon,Rural,824
013313026,Rabon,Rural,990
013313027,San Jose,Rural,522
013313028,Marcos,Rural,1396
013313029,Subusub,Rural,2586
013313030,Tabtabungao,Rural,2460
013313031,Tanglag,Rural,637
013313032,Tay-ac,Rural,2362
013313033,Udiao,Rural,2214
013313034,Vila,Rural,2245
