id,name,urban_rural,population
034928001,Cojuangco (Pob.),Rural,2368
034928002,La Fuente,Rural,2775
034928003,Liwayway,Rural,3053
034928004,Malacañang,Rural,1621
034928005,Maliolio,Rural,1318
034928007,Mapalad,Rural,3257
034928010,Rizal (Pob.),Urban,1897
034928011,Rajal Centro,Rural,2014
034928012,Rajal Norte,Rural,1689
034928013,Rajal Sur,Rural,2381
034928015,San Gregorio,Rural,1022
034928016,San Mariano,Rural,1704
034928017,San Pedro,Rural,1692
034928018,Santo Rosario,Rural,2519
034928019,Soledad,Rural,5256
034928020,Valenzuela (Pob.),Rural,2575
034928021,Zamora (Pob.),Rural,1431
034928022,Aguinaldo,Rural,1016
034928023,Berang,Rural,1295
034928024,Burgos,Rural,1447
034928025,Del Pilar,Rural,1334
034928026,Gomez,Rural,1778
034928027,Inspector,Rural,1761
034928028,Isla,Rural,2124
034928029,Lourdes,Rural,1778
034928030,Luna,Rural,1734
034928031,Mabini,Rural,1713
034928032,San Isidro,Rural,1841
034928033,San Josep,Rural,2242
034928034,Santa Teresita,Rural,1488
034928035,Sapsap,Rural,709
034928036,Tagpos,Rural,2420
034928037,Tramo,Rural,1251
