id,name,urban_rural,population
034924001,Buliran,Urban, 3720 
034924002,Cama Juan,Rural, 2444 
034924003,Julo,Rural, 4814 
034924004,Lawang Kupang,Rural, 2699 
034924005,Luyos,Rural, 3174 
034924006,Maugat,Rural, 4684 
034924007,Panabingan,Rural, 2621 
034924008,Papaya,Rural, 7382 
034924009,Poblacion,Urban, 1914 
034924011,San Francisco,Rural, 13629 
034924012,San Jose,Rural, 309 
034924013,San Mariano,Rural, 6434 
034924014,Santa Cruz,Rural, 1404 
034924015,Santo Cristo,Urban, 7937 
034924016,Santa Barbara,Urban, 6863 
034924017,Tikiw,Rural, 3046 
