id,name,urban_rural,population
072206001,Agbanga,Rural,786
072206002,Agtugop,Rural,908
072206003,Bago,Rural,1880
072206004,Bairan,Rural,714
072206005,Banban,Rural,884
072206006,Baye,Rural,460
072206007,Bog-o,Rural,267
072206009,Kaluangan,Rural,592
072206010,Lanao,Rural,782
072206011,Langub,Rural,3163
072206012,Looc Norte,Rural,2710
072206013,Lunas,Rural,2127
072206014,Magcalape,Rural,364
072206015,Manguiao,Rural,1627
072206016,New Bago,Rural,1510
072206017,Owak,Urban,3872
072206018,Poblacion,Urban,5238
072206019,Saksak,Rural,359
072206020,San Isidro,Rural,2743
072206021,San Roque,Rural,2308
072206022,Santa Lucia,Rural,3494
072206023,Santa Rita,Rural,1027
072206024,Tag-amakan,Rural,763
072206025,Tagbubonga,Rural,458
072206026,Tubigagmanok,Rural,4325
072206027,Tubod,Rural,725
072206028,Ubogon,Rural,646
