id,name,urban_rural,population
072222001,Ablayan,Rural,1146
072222002,Babayongan,Rural,458
072222003,Balud,Rural,3044
072222004,Banhigan,Rural,1240
072222005,Bulak,Rural,893
072222006,Caliongan,Rural,2298
072222007,Caleriohan,Rural,1861
072222008,Casay,Rural,4103
072222009,Catolohan,Rural,1587
072222010,Cawayan,Urban,2599
072222011,Consolacion,Rural,1561
072222012,Coro,Rural,1019
072222013,Dugyan,Rural,1094
072222014,Dumalan,Rural,1664
072222015,Jolomaynon,Rural,1458
072222016,Lanao,Rural,1094
072222017,Langkas,Rural,1191
072222018,Lumbang,Rural,791
072222019,Malones,Rural,1145
072222020,Maloray,Rural,918
072222021,Mananggal,Rural,1025
072222023,Manlapay,Urban,2095
072222024,Mantalongon,Urban,5238
072222025,Nalhub,Rural,1797
072222026,Obo,Rural,1651
072222027,Obong,Rural,3277
072222028,Panas,Rural,727
072222029,Poblacion,Urban,5893
072222030,Sacsac,Rural,1509
072222031,Tapun,Rural,3577
072222032,Tuba,Rural,1227
072222033,Salug,Rural,1003
072222034,Tabon,Rural,3056
