id,name,urban_rural,population
072219001,Cabangahan,Rural,2015
072219002,Cansaga,Rural,4450
072219003,Casili,Rural,12745
072219004,Danglag,Rural,2796
072219005,Garing,Rural,2253
072219006,Jugan,Rural,7970
072219007,Lamac,Rural,7217
072219008,Lanipga,Rural,748
072219009,Nangka,Rural,11021
072219010,Panas,Rural,1146
072219011,Panoypoy,Rural,1108
072219012,Pitogo,Urban,3857
072219013,Poblacion Occidental,Rural,4864
072219014,Poblacion Oriental,Urban,3163
072219015,Polog,Rural,1608
072219016,Pulpogan,Urban,11617
072219017,Sacsac,Rural,1542
072219018,Tayud,Urban,15683
072219019,Tilhaong,Rural,1183
072219020,Tolotolo,Rural,2555
072219021,Tugbongan,Rural,7108
