id,name,urban_rural,population
072215001,Baring,Rural,3974
072215002,Cantipay,Rural,1608
072215003,Cantumog,Urban,1555
072215004,Cantukong,Rural,1171
072215005,Caurasan,Rural,1031
072215006,Corte,Rural,2411
072215007,Dawis Norte,Urban,3581
072215008,Dawis Sur,Rural,1928
072215009,Cogon East,Urban,3182
072215010,Hagnaya,Rural,1756
072215011,Ipil,Urban,1930
072215012,Lanipga,Rural,695
072215013,Liboron,Rural,550
072215014,Lower Natimao-an,Rural,1219
072215015,Luyang,Rural,3980
072215016,Poblacion,Urban,4516
072215017,Puente,Rural,2175
072215018,Sac-on,Rural,740
072215019,Triumfo,Rural,1570
072215020,Upper Natimao-an,Rural,2428
072215021,Cogon West,Rural,2648
