id,name,urban_rural,population
072209001,Atop-atop,Rural,2718
072209002,Baigad,Rural,1415
072209003,Baod,Rural,3209
072209004,Binaobao (Pob.),Urban,2919
072209005,Botigues,Rural,2704
072209006,Kabac,Rural,4164
072209007,Doong,Rural,2318
072209008,Hilotongan,Rural,2060
072209009,Guiwanon,Rural,2546
072209010,Kabangbang,Rural,2343
072209011,Kampingganon,Rural,1007
072209012,Kangkaibe,Rural,2635
072209013,Lipayran,Rural,3067
072209014,Luyongbaybay,Rural,1456
072209016,Mojon,Rural,1704
072209017,Obo-ob,Rural,1893
072209018,Patao,Rural,5475
072209019,Putian,Rural,1865
072209020,Sillon,Rural,4064
072209021,Sungko,Rural,3296
072209022,Suba (Pob.),Urban,3960
072209023,Sulangan,Rural,4596
072209024,Tamiao,Rural,1979
072209025,Bantigue (Pob.),Urban,4703
072209026,Ticad (Pob.),Urban,6689
