id,name
072211000,CITY OF BOGO
072214000,CITY OF CARCAR
072217000,CEBU CITY (Capital)
072223000,DANAO CITY
072226000,LAPU-LAPU CITY (OPON)
072230000,MANDAUE CITY
072234000,CITY OF NAGA
072250000,CITY OF TALISAY
072251000,TOLEDO CITY
