id,name,urban_rural,population
072217001,Adlaon,Urban,3647
072217002,Agsungot,Urban,1981
072217003,Apas,Urban,22566
072217004,Babag,Urban,4451
072217005,Basak Pardo,Urban,17756
072217006,Bacayan,Urban,14021
072217007,Banilad,Urban,9903
072217008,Basak San Nicolas,Urban,34313
072217010,Binaliw,Urban,2722
072217011,Bonbon,Urban,5014
072217013,Budla-an (Pob.),Urban,5100
072217014,Buhisan,Urban,13032
072217015,Bulacao,Urban,26820
072217016,Buot-Taup Pardo,Urban,2203
072217017,Busay (Pob.),Urban,11335
072217018,Calamba,Urban,12417
072217019,Cambinocot,Urban,2658
072217020,Capitol Site (Pob.),Urban,15308
072217021,Carreta,Urban,11211
072217022,Central (Pob.),Urban,1568
072217023,Cogon Ramos (Pob.),Urban,3337
072217024,Cogon Pardo,Urban,7805
072217025,Day-as,Urban,4851
072217027,Duljo (Pob.),Urban,16387
072217028,Ermita (Pob.),Urban,8291
072217029,Guadalupe,Urban,60400
072217030,Guba,Urban,4771
072217031,Hippodromo,Urban,9673
072217032,Inayawan,Urban,28329
072217033,Kalubihan (Pob.),Urban,563
072217034,Kalunasan,Urban,22737
072217035,Kamagayan (Pob.),Urban,2061
072217036,Camputhaw (Pob.),Urban,21765
072217037,Kasambagan,Urban,8389
072217038,Kinasang-an Pardo,Urban,14382
072217040,Labangon,Urban,31643
072217041,Lahug (Pob.),Urban,35157
072217042,Lorega (Lorega San Miguel),Urban,11178
072217043,Lusaran,Urban,2530
072217044,Luz,Urban,16923
072217045,Mabini,Urban,1649
072217046,Mabolo,Urban,21842
072217048,Malubog,Urban,2441
072217049,Mambaling,Urban,32162
072217050,Pahina Central (Pob.),Urban,5227
072217051,Pahina San Nicolas,Urban,1409
072217052,Pamutan,Urban,1807
072217053,Pardo (Pob.),Urban,12103
072217054,Pari-an,Urban,1503
072217055,Paril,Urban,1412
072217056,Pasil,Urban,8591
072217057,Pit-os,Urban,5185
072217059,Pulangbato,Urban,5539
072217060,Pung-ol-Sibugay,Urban,2357
072217062,Punta Princesa,Urban,22270
072217063,Quiot Pardo,Urban,21659
072217064,Sambag I (Pob.),Urban,11865
072217065,Sambag II (Pob.),Urban,13526
072217066,San Antonio (Pob.),Urban,2010
072217067,San Jose,Urban,5704
072217068,San Nicolas Central,Urban,6240
072217069,San Roque (Ciudad),Urban,4870
072217070,Santa Cruz (Pob.),Urban,2522
072217071,Sawang Calero (Pob.),Urban,7831
072217073,Sinsin,Urban,2111
072217074,Sirao,Urban,3871
072217075,Suba Pob. (Suba San Nicolas),Urban,9628
072217076,Sudlon I,Urban,2461
072217077,Sapangdaku,Urban,6904
072217078,T. Padilla,Urban,8113
072217079,Tabunan,Urban,1951
072217080,Tagbao,Urban,1951
072217081,Talamban,Urban,28278
072217082,Taptap,Urban,1741
072217083,Tejero (Villa Gonzalo),Urban,15204
072217084,Tinago,Urban,6554
072217085,Tisa,Urban,35600
072217086,To-ong Pardo,Urban,3986
072217087,Zapatera,Urban,3317
072217088,Sudlon II,Urban,3579
