id,name,urban_rural,population
072251001,Awihao,Urban,3823
072251002,Bagakay,Rural,1690
072251003,Bato,Urban,7585
072251004,Biga,Rural,2076
072251005,Bulongan,Urban,2359
072251006,Bunga,Rural,3409
072251007,Cabitoonan,Rural,3782
072251008,Calongcalong,Rural,1327
072251009,Cambang-ug,Rural,3537
072251010,Camp 8,Rural,1776
072251011,Canlumampao,Rural,3523
072251012,Cantabaco,Rural,6638
072251013,Capitan Claudio,Rural,3877
072251014,Carmen,Rural,3505
072251015,Daanglungsod,Urban,2802
072251016,Don Andres Soriano (Lutopan),Urban,15333
072251017,Dumlog,Rural,4155
072251018,Ibo,Urban,3602
072251019,Ilihan,Urban,3344
072251020,Landahan,Urban,1810
072251021,Loay,Rural,1452
072251022,Luray II,Urban,4391
072251023,"Juan Climaco, Sr. (Magdugo)",Urban,5568
072251024,Gen. Climaco (Malubog),Rural,5521
072251025,Matab-ang,Rural,9124
072251026,Media Once,Rural,6477
072251027,Pangamihan,Rural,1653
072251028,Poblacion,Urban,13492
072251029,Poog,Rural,5665
072251030,Putingbato,Rural,1448
072251031,Sagay,Urban,1605
072251032,Sam-ang,Rural,1649
072251033,Sangi,Urban,3835
072251034,Santo Niño (Mainggit),Rural,4320
072251035,Subayon,Urban,1153
072251037,Talavera,Rural,4972
072251038,Tungkay,Rural,1471
072251039,Tubod,Rural,3329
