id,name,urban_rural,population
072232001,Cadulawan,Urban,3986
072232002,Calajo-an,Urban,10181
072232003,Camp 7,Urban,2279
072232004,Camp 8,Urban,1946
072232005,Cuanos,Urban,2499
072232006,Guindaruhan,Urban,2707
072232007,Linao,Urban,11432
072232008,Manduang,Urban,1968
072232009,Pakigne,Urban,11463
072232010,Poblacion Ward I,Urban,1987
072232011,Poblacion Ward II,Urban,2950
072232012,Poblacion Ward III,Urban,2765
072232013,Poblacion Ward IV,Urban,3650
072232014,Tubod,Urban,4666
072232015,Tulay,Urban,9775
072232016,Tunghaan,Urban,13389
072232017,Tungkop,Urban,7589
072232018,Vito,Urban,7157
072232019,Tungkil,Urban,10789
