id,name,urban_rural,population
072250001,Bulacao,Urban,11579
072250002,Cadulawan,Urban,3812
072250003,Cansojong,Urban,12645
072250004,Dumlog,Urban,12709
072250005,Jaclupan,Urban,7891
072250006,Lagtang,Urban,10394
072250007,Lawaan I,Urban,9503
072250008,Linao,Urban,7951
072250009,Maghaway,Urban,6869
072250010,Manipis,Urban,1994
072250011,Mohon,Urban,9582
072250012,Poblacion,Urban,12107
072250013,Pooc,Urban,8912
072250014,San Isidro,Urban,12502
072250015,San Roque,Urban,16950
072250016,Tabunoc,Urban,17593
072250017,Tangke,Urban,11891
072250018,Tapul,Urban,1755
072250019,Biasong,Urban,5542
072250020,Camp IV,Urban,2258
072250021,Lawaan II,Urban,5625
072250022,Lawaan III,Urban,10708
