id,name,urban_rural,population
072241002,Balud,Urban,3525
072241003,Balungag,Rural,1855
072241005,Basak,Rural,1009
072241007,Bugho,Rural,1367
072241008,Cabatbatan,Rural,1875
072241009,Greenhills,Rural,2700
072241010,Lantawan,Rural,1789
072241011,Liburon,Rural,1009
072241012,Magsico,Rural,2188
072241013,Poblacion North,Urban,4205
072241014,Panadtaran,Urban,4971
072241015,Pitalo,Rural,7311
072241016,San Isidro,Rural,3691
072241017,Sangat,Rural,5597
072241018,Poblacion South,Urban,7352
072241019,Tabionan,Urban,1873
072241020,Tananas,Rural,1345
072241021,Tinubdan,Rural,1994
072241022,Tonggo,Urban,1936
072241023,Tubod,Rural,1460
072241024,Ilaya,Rural,1918
