id,name,urban_rural,population
072210001,Azucena,Rural,1647
072210002,Bagakay,Rural,824
072210003,Balao,Rural,1776
072210004,Bolocboloc,Rural,1932
072210005,Budbud,Rural,1513
072210006,Bugtong Kawayan,Rural,719
072210007,Cabcaban,Rural,1543
072210008,Campangga,Rural,1481
072210009,Dakit,Rural,1672
072210010,Giloctog,Rural,1502
072210011,Guibuangan,Rural,2212
072210012,Giwanon,Rural,1608
072210013,Gunting,Rural,2566
072210014,Hilasgasan,Rural,863
072210015,Japitan,Rural,3527
072210016,Cagay,Rural,1568
072210017,Kalubihan,Rural,1197
072210018,Kangdampas,Rural,955
072210020,Candugay,Rural,1443
072210021,Luhod,Rural,917
072210022,Lupo,Rural,614
072210023,Luyo,Rural,1071
072210024,Maghanoy,Rural,1077
072210025,Maigang,Rural,1688
072210026,Malolos,Rural,1617
072210027,Mantalongon,Rural,2566
072210028,Mantayupan,Urban,2092
072210029,Mayana,Rural,1075
072210030,Minolos,Rural,2311
072210031,Nabunturan,Rural,684
072210032,Nasipit,Rural,1030
072210034,Pancil,Rural,890
072210035,Pangpang,Rural,853
072210036,Paril,Rural,1137
072210037,Patupat,Rural,1663
072210038,Poblacion,Urban,4808
072210039,San Rafael,Rural,1157
072210040,Santa Ana,Rural,2045
072210041,Sayaw,Rural,1090
072210042,Tal-ot,Rural,1639
072210043,Tubod,Rural,1889
072210044,Vito,Rural,1063
