id,name,urban_rural,population
072223001,Baliang,Urban,1728
072223002,Bayabas,Rural,609
072223004,Binaliw,Rural,2341
072223006,Cabungahan,Rural,2201
072223007,Cagat-Lamac,Rural,1023
072223008,Cahumayan,Rural,3506
072223009,Cambanay,Rural,2818
072223010,Cambubho,Rural,594
072223011,Cogon-Cruz,Rural,3034
072223012,Danasan,Rural,1266
072223013,Dungga,Urban,1017
072223014,Dunggoan,Urban,5313
072223015,Guinacot,Rural,4089
072223016,Guinsay,Rural,7887
072223017,Ibo,Urban,964
072223018,Langosig,Urban,750
072223019,Lawaan,Rural,1352
072223020,Licos,Rural,1581
072223021,Looc,Urban,9200
072223022,Magtagobtob,Rural,382
072223023,Malapoc,Rural,974
072223024,Manlayag,Urban,1578
072223025,Mantija,Rural,1233
072223026,Masaba,Rural,2743
072223027,Maslog,Rural,9892
072223028,Nangka,Rural,446
072223029,Oguis,Urban,600
072223030,Pili,Rural,677
072223031,Poblacion,Urban,8710
072223032,Quisol,Rural,1255
072223033,Sabang,Rural,9945
072223034,Sacsac,Rural,514
072223035,Sandayong Norte,Rural,1454
072223036,Sandayong Sur,Urban,2808
072223037,Santa Rosa,Urban,1151
072223038,Santican,Urban,1014
072223039,Sibacan,Rural,519
072223040,Suba,Urban,6785
072223041,Taboc,Rural,4880
072223042,Taytay,Urban,3618
072223043,Togonon,Urban,1394
072223044,Tuburan Sur,Urban,5407
