id,name,urban_rural,population
072246001,Abugon,Rural,1903
072246002,Bae,Rural,983
072246003,Bagacay,Rural,2074
072246004,Bahay,Rural,4476
072246005,Banlot,Rural,1612
072246006,Basak,Rural,927
072246007,Bato,Rural,1297
072246008,Cagay,Rural,813
072246009,Can-aga,Rural,776
072246010,Candaguit,Rural,2216
072246011,Cantolaroy,Rural,567
072246012,Dugoan,Rural,590
072246013,Guimbangco-an,Rural,788
072246014,Lamacan,Rural,1563
072246015,Libo,Rural,987
072246016,Lindogon,Rural,1326
072246017,Magcagong,Rural,906
072246018,Manatad,Urban,1543
072246019,Mangyan,Rural,1952
072246020,Papan,Urban,673
072246021,Poblacion,Urban,5597
072246022,Sabang,Rural,2397
072246023,Sayao,Rural,1507
072246024,Simala,Urban,3991
072246025,Tubod,Rural,2177
