id,name,urban_rural,population
072238001,Adela,Urban,1339
072238002,Altavista,Rural,1142
072238003,Cagcagan,Rural,3238
072238004,Cansabusab,Rural,525
072238005,Daan Paz,Rural,888
072238006,Eastern Poblacion,Urban,886
072238007,Esperanza,Rural,3131
072238008,Libertad,Rural,1276
072238010,Mabini,Rural,1254
072238011,Mercedes,Urban,2294
072238012,Pagsa,Rural,672
072238013,Paz,Urban,1206
072238014,Rizal,Rural,817
072238015,San Jose,Urban,1136
072238016,Santa Rita,Urban,860
072238018,Teguis,Rural,1323
072238019,Western Poblacion,Rural,1511
