id,name,urban_rural,population
072216001,Agsuwao,Rural,1004
072216002,Amancion,Rural,210
072216003,Anapog,Rural,327
072216004,Bactas,Urban,878
072216005,Bongyas,Rural,317
072216006,Basak,Rural,1163
072216007,Binongkalan,Rural,1417
072216008,Cabungaan,Rural,1265
072216009,Cambangkaya,Rural,768
072216010,Can-ibuang,Rural,419
072216011,Catmondaan,Rural,2792
072216012,Duyan,Rural,549
072216013,Ginabucan,Rural,874
072216014,Macaas,Rural,3093
072216015,Panalipan,Urban,3161
072216016,Tabili,Rural,719
072216017,Tinabyonan,Rural,831
072216018,San Jose Pob. (Catadman),Urban,2832
072216019,Corazon (Pob.),Urban,2836
072216020,Flores (Pob.),Urban,2865
