id,name,urban_rural,population
087805001,Acaban,Rural,635
087805002,Bacolod,Rural,292
087805003,Binongtoan,Rural,821
087805004,Bool Central (Pob.),Rural,605
087805005,Bool East (Pob.),Rural,970
087805006,Bool West (Pob.),Rural,764
087805007,Calipayan,Rural,578
087805008,Guindapunan,Rural,429
087805009,Habuhab,Rural,282
087805010,Looc,Rural,829
087805011,Marvel (Pob.),Urban,1634
087805012,Patag,Rural,481
087805013,Pinamihagan,Rural,905
087805014,Culaba Central (Pob.),Urban,683
087805015,Salvacion,Rural,328
087805016,San Roque,Rural,477
087805017,Virginia (Pob.),Urban,1539
