id,name,urban_rural,population
042114001,Anuling Lejos I (Anuling),Urban,1378
042114002,Asis I,Urban,2881
042114003,Galicia I,Urban,1484
042114004,Palocpoc I,Rural,1320
042114005,Panungyan I,Rural,1518
042114007,Poblacion I (Barangay I),Urban,564
042114008,Poblacion II (Barangay II),Urban,759
042114009,Poblacion III (Barangay III),Urban,1199
042114010,Poblacion IV (Barangay IV),Urban,648
042114011,Poblacion V (Barangay V),Urban,907
042114012,Poblacion VI (Barangay VI),Urban,1298
042114013,Poblacion VII (Barangay VII),Urban,777
042114014,Anuling Cerca I,Urban,1383
042114015,Anuling Cerca II,Urban,875
042114016,Anuling Lejos II,Urban,712
042114017,Asis II,Urban,915
042114018,Asis III,Urban,1318
042114019,Banayad,Rural,168
042114020,Bukal,Urban,485
042114021,Galicia II,Urban,1874
042114022,Galicia III,Urban,2959
042114023,Miguel Mojica,Urban,716
042114024,Palocpoc II,Rural,1013
042114025,Panungyan II,Rural,1419
