id,name,urban_rural,population
042112001,Baliwag,Rural,1388
042112002,Bendita I,Rural,1720
042112003,Caluangan,Rural,1380
042112004,Medina,Rural,1903
042112005,Pacheco,Rural,1701
042112006,Barangay 1 (Pob.),Rural,1023
042112007,Barangay 2 (Pob.),Rural,356
042112008,Barangay 3 (Pob.),Urban,330
042112009,Barangay 4 (Pob.),Rural,552
042112010,Barangay 5 (Pob.),Rural,659
042112011,Ramirez,Rural,1713
042112012,Tua,Rural,1971
042112013,Urdaneta,Rural,2092
042112014,Kabulusan,Rural,1675
042112015,Bendita II,Rural,1194
042112016,San Agustin,Rural,1574
