id,name,urban_rural,population
042110001,Agus-us,Rural,1386
042110002,Alulod,Rural,4322
042110003,Banaba Cerca,Rural,2982
042110004,Banaba Lejos,Rural,1313
042110005,Bancod,Urban,2434
042110006,Buna Cerca,Urban,3473
042110007,Buna Lejos I,Urban,1812
042110008,Calumpang Cerca,Rural,2820
042110009,Calumpang Lejos I,Rural,2543
042110010,Carasuchi,Urban,1187
042110011,Kayquit I,Rural,1401
042110012,Daine I,Rural,1706
042110013,Guyam Malaki,Rural,2411
042110014,Guyam Munti,Rural,589
042110015,Harasan,Rural,922
042110016,Kaytambog,Urban,1225
042110018,Limbon,Urban,565
042110019,Lumampong Balagbag,Rural,961
042110020,Lumampong Halayhay,Urban,1402
042110021,Mahabangkahoy Lejos,Urban,869
042110022,Mahabangkahoy Cerca,Urban,1700
042110023,Barangay 1 (Pob.),Urban,1320
042110024,Barangay 2 (Pob.),Urban,999
042110025,Barangay 3 (Pob.),Urban,1030
042110026,Barangay 4 (Pob.),Urban,2394
042110027,Pulo,Rural,917
042110028,Tambo Balagbag,Rural,722
042110029,Tambo Ilaya,Rural,847
042110030,Tambo Malaki,Rural,1837
042110031,Tambo Kulit,Rural,1466
042110032,Buna Lejos II,Rural,2048
042110033,Daine II,Urban,2177
042110034,Kayquit II,Rural,1810
042110035,Kayquit III,Rural,2213
042110036,Kaytapos,Rural,1333
042110037,Mataas na Lupa (Checkpoint),Rural,2894
