id,name,urban_rural,population
042123001,Aldiano Olaes,Urban,3457
042123002,Barangay 1 Poblacion (Area I),Urban,5282
042123003,Barangay 2 Poblacion,Urban,4270
042123004,Barangay 3 Poblacion,Urban,2129
042123005,Barangay 4 Poblacion,Urban,4256
042123006,Barangay 5 Poblacion,Urban,12699
042123007,Benjamin Tirona (Area D),Urban,2566
042123008,Bernardo Pulido (Area H),Urban,12461
042123009,Epifanio Malia,Urban,3095
042123010,Francisco De Castro (Sunshine Vill.),Urban,8666
042123011,Francisco Reyes,Urban,4293
042123012,Fiorello Calimag (Florello Carimag),Urban,2460
042123013,Gavino Maderan,Urban,6150
042123014,Gregoria De Jesus,Urban,9423
042123015,Inocencio Salud,Urban,2300
042123016,Jacinto Lumbreras,Urban,4052
042123017,Kapitan Kua (Area F),Urban,2851
042123018,Koronel Jose P. Elises (Area E),Urban,3606
042123019,Macario Dacon,Urban,4638
042123020,Marcelino Memije,Urban,4384
042123021,Nicolasa Virata (San Jose),Urban,5828
042123022,Pantaleon Granados (Area G),Urban,3282
042123023,Ramon Cruz (Area J),Urban,7225
042123024,San Gabriel (Area K),Urban,6877
042123025,San Jose,Urban,3684
042123026,Severino De Las Alas,Urban,5481
042123027,Tiniente Tiago,Urban,3125
