id,name,urban_rural,population
042111001,Binakayan-Kanluran,Urban,2875
042111002,Gahak,Urban,2688
042111003,Kaingen,Urban,1598
042111004,Marulas,Urban,3745
042111005,Panamitan,Urban,3322
042111006,Poblacion,Urban,911
042111007,Magdalo (Putol),Urban,4216
042111008,San Sebastian,Urban,877
042111009,Santa Isabel,Urban,3981
042111010,Tabon I,Urban,4834
042111011,Toclong,Urban,8171
042111012,Wakas I,Urban,2000
042111013,Batong Dalig,Urban,4421
042111014,Balsahan-Bisita,Urban,2221
042111015,Binakayan-Aplaya,Urban,4140
042111016,Congbalay-Legaspi,Urban,4643
042111017,Manggahan-Lawin,Urban,4563
042111018,Pulvorista,Urban,2752
042111019,Samala-Marquez,Urban,4940
042111020,Tabon II,Urban,1427
042111021,Tabon III,Urban,2114
042111022,Tramo-Bantayan,Urban,6059
042111023,Wakas II,Urban,1711
