id,name,urban_rural,population
042101001,Amuyong,Rural,1844
042101002,Barangay I (Pob.),Urban,549
042101003,Barangay II (Pob.),Urban,669
042101004,Barangay III (Pob.),Urban,1296
042101005,Barangay IV (Pob.),Urban,1323
042101006,Barangay V (Pob.),Urban,1374
042101007,Buck Estate,Rural,2546
042101008,Esperanza Ibaba,Rural,1101
042101009,Kaytitinga I,Rural,1844
042101010,Luksuhin,Rural,3400
042101011,Mangas I,Rural,2174
042101012,Marahan I,Rural,2591
042101013,Matagbak I,Rural,1597
042101014,Pajo,Urban,1885
042101016,Sikat,Rural,1667
042101017,Sinaliw Malaki,Rural,1380
042101018,Sinaliw na Munti,Rural,461
042101019,Sulsugin,Rural,1253
042101020,Taywanak Ibaba,Rural,1866
042101021,Taywanak Ilaya,Urban,1368
042101022,Upli,Rural,1819
042101023,Kaysuyo,Rural,1687
042101024,Luksuhin Ilaya,Rural,1634
042101025,Palumlum,Rural,873
042101026,Bilog,Rural,1077
042101027,Esperanza Ilaya,Rural,1200
042101028,Kaytitinga II,Rural,1467
042101029,Kaytitinga III,Rural,1442
042101030,Mangas II,Rural,940
042101031,Marahan II,Rural,1797
042101032,Matagbak II,Rural,1183
042101033,Santa Teresa,Rural,1260
