id,name,urban_rural,population
042102001,Banaybanay,Rural,2155
042102002,Bucal,Urban,949
042102003,Dagatan,Rural,2031
042102004,Halang,Rural,1814
042102005,Loma,Rural,1816
042102007,Maitim I,Rural,2559
042102008,Maymangga,Rural,1012
042102009,Minantok Kanluran,Rural,780
042102010,Pangil,Urban,2585
042102011,Barangay I (Pob.),Urban,1392
042102012,Barangay X (Pob.),Urban,394
042102013,Barangay XI (Pob.),Urban,435
042102014,Barangay XII (Pob.),Urban,1409
042102015,Barangay II (Pob.),Urban,557
042102016,Barangay III (Pob.),Urban,450
042102017,Barangay IV (Pob.),Urban,804
042102018,Barangay V (Pob.),Urban,1513
042102019,Barangay VI (Pob.),Urban,826
042102020,Barangay VII (Pob.),Urban,523
042102021,Barangay VIII (Pob.),Urban,481
042102022,Barangay IX (Pob.),Urban,621
042102023,Salaban,Urban,1919
042102024,Talon,Rural,2712
042102025,Tamacan,Rural,1590
042102026,Buho,Rural,1227
042102027,Minantok Silangan,Rural,903
