id,name,urban_rural,population
042116001,Magdiwang,Urban,1823
042116002,Poblacion,Urban,1966
042116003,Salcedo I,Urban,2166
042116004,San Antonio I,Urban,4713
042116005,San Juan I,Urban,1920
042116006,San Rafael I,Urban,1258
042116007,San Rafael II,Urban,3257
042116008,San Jose I,Urban,1108
042116009,Santa Rosa I,Urban,3180
042116010,Salcedo II,Urban,5769
042116011,San Antonio II,Urban,1736
042116012,San Jose II,Urban,1116
042116013,San Juan II,Urban,2741
042116014,San Rafael III,Urban,5835
042116015,San Rafael IV,Urban,1864
042116016,Santa Rosa II,Urban,1226
