id,name,urban_rural,population
042119001,Asisan,Urban,1662
042119002,Bagong Tubig,Urban,824
042119003,Dapdap West,Urban,804
042119004,Francisco (San Francisco),Urban,3173
042119005,Guinhawa South,Urban,1282
042119006,Iruhin West,Urban,2697
042119007,Calabuso (Calabuso South & North),Urban,1109
042119008,Kaybagal South (Pob.),Urban,3949
042119010,Mag-Asawang Ilat,Urban,1224
042119011,Maharlika West,Urban,869
042119012,Maitim 2nd East,Urban,2204
042119013,Mendez Crossing West,Urban,2160
042119014,Neogan,Urban,2594
042119015,Patutong Malaki South,Urban,2095
042119017,Sambong,Urban,999
042119018,San Jose,Urban,3336
042119019,Silang Junction South,Urban,1166
042119020,Sungay South,Urban,3843
042119021,Tolentino West,Urban,1335
042119022,Zambal,Urban,913
042119023,Iruhin East,Urban,976
042119024,Kaybagal North,Urban,2480
042119025,Maitim 2nd West,Urban,767
042119027,Dapdap East,Urban,507
042119028,Guinhawa North,Urban,496
042119029,Iruhin South,Urban,840
042119030,Kaybagal East,Urban,4260
042119031,Maharlika East,Urban,1371
042119032,Maitim 2nd Central,Urban,875
042119033,Mendez Crossing East,Urban,2575
042119034,Patutong Malaki North,Urban,1441
042119035,Silang Junction North,Urban,1170
042119036,Sungay North,Urban,3616
042119037,Tolentino East,Urban,2418
