id,name,urban_rural,population
042106003,Burol,Urban,9526
042106005,Langkaan I,Urban,13629
042106008,Paliparan I,Urban,5971
042106010,Sabang,Urban,13332
042106011,Salawag,Urban,61441
042106012,Salitran I,Urban,3694
042106013,Sampaloc I,Urban,5539
042106014,San Agustin I,Urban,9523
042106015,San Jose,Urban,10702
042106016,Zone I (Pob.),Urban,3405
042106017,Zone II (Pob.),Urban,1104
042106018,Zone III (Pob.),Urban,3206
042106019,Zone IV (Pob.),Urban,2947
042106020,Datu Esmael (Bago-a-ingud),Urban,9079
042106021,Emmanuel Bergado I,Urban,6653
042106022,Fatima I,Urban,5855
042106023,Luzviminda I,Urban,3080
042106024,Saint Peter I,Urban,2347
042106025,San Andres I,Urban,3132
042106026,San Antonio De Padua I,Urban,3052
042106027,San Dionisio (Barangay 1),Urban,6342
042106028,San Esteban (Barangay 4),Urban,4300
042106029,San Francisco I,Urban,2732
042106030,San Isidro Labrador I,Urban,4278
042106031,San Juan (San Juan I),Urban,3521
042106032,San Lorenzo Ruiz I,Urban,3059
042106033,San Luis I,Urban,3417
042106034,San Manuel I,Urban,2580
042106035,San Mateo,Urban,4512
042106036,San Miguel,Urban,3661
042106037,San Nicolas I,Urban,1937
042106038,San Roque (Sta. Cristina II),Urban,2623
042106039,San Simon (Barangay 7),Urban,7095
042106040,Santa Cristina I,Urban,3237
042106041,Santa Cruz I,Urban,4664
042106042,Santa Fe,Urban,6263
042106043,Santa Lucia (San Juan II),Urban,5762
042106044,Santa Maria (Barangay 20),Urban,4785
042106045,Santo Cristo (Barangay 3),Urban,4380
042106046,Santo Niño I,Urban,2693
042106047,Burol I,Urban,14912
042106048,Burol II,Urban,4442
042106049,Burol III,Urban,8473
042106050,Emmanuel Bergado II,Urban,2714
042106051,Fatima II,Urban,3864
042106052,Fatima III,Urban,3658
042106053,Langkaan II,Urban,25350
042106054,Luzviminda II,Urban,4346
042106055,Paliparan II,Urban,15233
042106056,Paliparan III,Urban,59838
042106057,Saint Peter II,Urban,2238
042106058,Salitran II,Urban,9524
042106059,Salitran III,Urban,14681
042106060,Salitran IV,Urban,5984
042106061,Sampaloc II,Urban,10170
042106062,Sampaloc III,Urban,8035
042106063,Sampaloc IV,Urban,35655
042106064,Sampaloc V,Urban,3146
042106065,San Agustin II,Urban,9271
042106066,San Agustin III,Urban,10046
042106067,San Andres II,Urban,3294
042106068,San Antonio De Padua II,Urban,2880
042106069,San Francisco II,Urban,3288
042106070,San Isidro Labrador II,Urban,2090
042106071,San Lorenzo Ruiz II,Urban,3657
042106072,San Luis II,Urban,4042
042106073,San Manuel II,Urban,2742
042106074,San Miguel II,Urban,2186
042106075,San Nicolas II,Urban,4595
042106076,Santa Cristina II,Urban,3490
042106077,Santa Cruz II,Urban,2222
042106078,Santo Niño II,Urban,2566
042106079,Zone I-B,Urban,4314
042106080,H-2,Rural,9182
042106081,Victoria Reyes,Rural,14631
